e_t,e,e_d,s_t,s,s_d
2382,329.3572,-0.43155,,,
2382.985401,328.93195,0,,,
2383,328.93195,-0.43085,,,
2383.985378,328.5074,0,,,
2384,328.5074,-0.43015,,,
2384.985354,328.08355,0,,,
2385,328.08355,-0.42945,,,
2385.98533,327.6604,0,,,
2386,327.6604,-0.42875,,,
2386.985306,327.23795,0,,,
2387,327.23795,-0.42805,,,
2387.985282,326.8162,0,,,
2388,326.8162,-0.42735,,,
2388.985258,326.39515,0,,,
2389,326.39515,-0.42665,,,
2389.985234,325.9748,0,,,
2390,325.9748,-0.42595,,,
2390.98521,325.55515,0,,,
2391,325.55515,-0.42525,,,
2391.985185,325.1362,0,,,
2392,325.1362,-0.42455,,,
2392.985161,324.71795,0,,,
2393,324.71795,-0.42385,,,
2393.985136,324.3004,0,,,
2394,324.3004,-0.42315,,,
2394.985112,323.88355,0,,,
2395,323.88355,-0.42245,,,
2395.985087,323.4674,0,,,
2396,323.4674,-0.42175,,,
2396.985062,323.05195,0,,,
2397,323.05195,-0.42105,,,
2397.985037,322.6372,0,,,
2398,322.6372,-0.42035,,,
2398.985012,322.22315,0,,,
2399,322.22315,-0.41965,,,
2399.984987,321.8098,0,,,
2400,321.8098,-0.41895,,,
2400.984962,321.39715,0,,,
2401,321.39715,-0.41825,,,
2401.984937,320.9852,0,,,
2402,320.9852,-0.41755,,,
2402.984912,320.57395,0,,,
2403,320.57395,-0.41685,,,
2403.984887,320.1634,0,,,
2404,320.1634,-0.41615,,,
2404.984861,319.75355,0,,,
2405,319.75355,-0.41545,,,
2405.984836,319.3444,0,,,
2406,319.3444,-0.41475,,,
2406.98481,318.93595,0,,,
2407,318.93595,-0.41405,,,
2407.984784,318.5282,0,,,
2408,318.5282,-0.41335,,,
2408.984759,318.12115,0,,,
2409,318.12115,-0.41265,,,
2409.984733,317.7148,0,,,
2410,317.7148,-0.41195,,,
2410.984707,317.30915,0,,,
2411,317.30915,-0.41125,,,
2411.984681,316.9042,0,,,
2412,316.9042,-0.41055,,,
2412.984655,316.49995,0,,,
2413,316.49995,-0.40985,,,
2413.984629,316.0964,0,,,
2414,316.0964,-0.40915,,,
2414.984602,315.69355,0,,,
2415,315.69355,-0.40845,,,
2415.984576,315.2914,0,,,
2416,315.2914,-0.40775,,,
2416.984549,314.88995,0,,,
2417,314.88995,-0.40705,,,
2417.984523,314.4892,0,,,
2418,314.4892,-0.40635,,,
2418.984496,314.08915,0,,,
2419,314.08915,-0.40565,,,
2419.984469,313.6898,0,,,
2420,313.6898,-0.40495,,,
2420.984443,313.29115,0,,,
2421,313.29115,-0.40425,,,
2421.984416,312.8932,0,,,
2422,312.8932,-0.40355,,,
2422.984389,312.49595,0,,,
2423,312.49595,-0.40285,,,
2423.984361,312.0994,0,,,
2424,312.0994,-0.40215,,,
2424.984334,311.70355,0,,,
2425,311.70355,-0.40145,,,
2425.984307,311.3084,0,,,
2426,311.3084,-0.40075,,,
2426.984279,310.91395,0,,,
2427,310.91395,-0.40005,,,
2427.984252,310.5202,0,,,
2428,310.5202,-0.39935,,,
2428.984224,310.12715,0,,,
2429,310.12715,-0.39865,,,
2429.984197,309.7348,0,,,
2430,309.7348,-0.39795,,,
2430.984169,309.34315,0,,,
2431,309.34315,-0.39725,,,
2431.984141,308.9522,0,,,
2432,308.9522,-0.39655,,,
2432.984113,308.56195,0,,,
2433,308.56195,-0.39585,,,
2433.984085,308.1724,0,,,
2434,308.1724,-0.39515,,,
2434.984057,307.78355,0,,,
2435,307.78355,-0.39445,,,
2435.984028,307.3954,0,,,
2436,307.3954,-0.39375,,,
2436.984,307.00795,0,,,
2437,307.00795,-0.39305,,,
2437.983972,306.6212,0,,,
2438,306.6212,-0.39235,,,
2438.983943,306.23515,0,,,
2439,306.23515,-0.39165,,,
2439.983914,305.8498,0,,,
2440,305.8498,-0.39095,,,
2440.983885,305.46515,0,,,
2441,305.46515,-0.39025,,,
2441.983857,305.0812,0,,,
2442,305.0812,-0.38955,,,
2442.983827,304.69795,0,,,
2443,304.69795,-0.38885,,,
2443.983798,304.3154,0,,,
2444,304.3154,-0.38815,,,
2444.983769,303.93355,0,,,
2445,303.93355,-0.38745,,,
2445.98374,303.5524,0,,,
2446,303.5524,-0.38675,,,
2446.98371,303.17195,0,,,
2447,303.17195,-0.38605,,,
2447.983681,302.7922,0,,,
2448,302.7922,-0.38535,,,
2448.983651,302.41315,0,,,
2449,302.41315,-0.38465,,,
2449.983621,302.0348,0,,,
2450,302.0348,-0.38395,,,
2450.983592,301.65715,0,,,
2451,301.65715,-0.38325,,,
2451.983562,301.2802,0,,,
2452,301.2802,-0.38255,,,
2452.983532,300.90395,0,,,
2453,300.90395,-0.38185,,,
2453.983501,300.5284,0,,,
2454,300.5284,-0.38115,,,
2454.983471,300.15355,0,,,
2455,300.15355,-0.38045,,,
2455.983441,299.7794,0,,,
2456,299.7794,-0.37975,,,
2456.98341,299.40595,0,,,
2457,299.40595,-0.37905,,,
2457.98338,299.0332,0,,,
2458,299.0332,-0.37835,,,
2458.983349,298.66115,0,,,
2459,298.66115,-0.37765,,,
2459.983318,298.2898,0,,,
2460,298.2898,-0.37695,,,
2460.983287,297.91915,0,,,
2461,297.91915,-0.37625,,,
2461.983256,297.5492,0,,,
2462,297.5492,-0.37555,,,
2462.983225,297.17995,0,,,
2463,297.17995,-0.37485,,,
2463.983193,296.8114,0,,,
2464,296.8114,-0.37415,,,
2464.983162,296.44355,0,,,
2465,296.44355,-0.37345,,,
2465.98313,296.0764,0,,,
2466,296.0764,-0.37275,,,
2466.983099,295.70995,0,,,
2467,295.70995,-0.37205,,,
2467.983067,295.3442,0,,,
2468,295.3442,-0.37135,,,
2468.983035,294.97915,0,,,
2469,294.97915,-0.37065,,,
2469.983003,294.6148,0,,,
2470,294.6148,-0.36995,,,
2470.982971,294.25115,0,,,
2471,294.25115,-0.36925,,,
2471.982938,293.8882,0,,,
2472,293.8882,-0.36855,,,
2472.982906,293.52595,0,,,
2473,293.52595,-0.36785,,,
2473.982873,293.1644,0,,,
2474,293.1644,-0.36715,,,
2474.982841,292.80355,0,,,
2475,292.80355,-0.36645,,,
2475.982808,292.4434,0,,,
2476,292.4434,-0.36575,,,
2476.982775,292.08395,0,,,
2477,292.08395,-0.36505,,,
2477.982742,291.7252,0,,,
2478,291.7252,-0.36435,,,
2478.982709,291.36715,0,,,
2479,291.36715,-0.36365,,,
2479.982676,291.0098,0,,,
2480,291.0098,-0.36295,,,
2480.982642,290.65315,0,,,
2481,290.65315,-0.36225,,,
2481.982609,290.2972,0,,,
2482,290.2972,-0.36155,,,
2482.982575,289.94195,0,,,
2483,289.94195,-0.36085,,,
2483.982541,289.5874,0,,,
2484,289.5874,-0.36015,,,
2484.982507,289.23355,0,,,
2485,289.23355,-0.35945,,,
2485.982473,288.8804,0,,,
2486,288.8804,-0.35875,,,
2486.982439,288.52795,0,,,
2487,288.52795,-0.35805,,,
2487.982405,288.1762,0,,,
2488,288.1762,-0.35735,,,
2488.98237,287.82515,0,,,
2489,287.82515,-0.35665,,,
2489.982336,287.4748,0,,,
2490,287.4748,-0.35595,,,
2490.982301,287.12515,0,,,
2491,287.12515,-0.35525,,,
2491.982266,286.7762,0,,,
2492,286.7762,-0.35455,,,
2492.982231,286.42795,0,,,
2493,286.42795,-0.35385,,,
2493.982196,286.0804,0,,,
2494,286.0804,-0.35315,,,
2494.982161,285.73355,0,,,
2495,285.73355,-0.35245,,,
2495.982125,285.3874,0,,,
2496,285.3874,-0.35175,,,
2496.98209,285.04195,0,,,
2497,285.04195,-0.35105,,,
2497.982054,284.6972,0,,,
2498,284.6972,-0.35035,,,
2498.982018,284.35315,0,,,
2499,284.35315,-0.34965,,,
2499.981982,284.0098,0,,,
2500,284.0098,-0.34895,,,
2500.981946,283.66715,0,,,
2501,283.66715,-0.34825,,,
2501.98191,283.3252,0,,,
2502,283.3252,-0.34755,,,
2502.981873,282.98395,0,,,
2503,282.98395,-0.34685,,,
2503.981837,282.6434,0,,,
2504,282.6434,-0.34615,,,
2504.9818,282.30355,0,,,
2505,282.30355,-0.34545,,,
2505.981763,281.9644,0,,,
2506,281.9644,-0.34475,,,
2506.981726,281.62595,0,,,
2507,281.62595,-0.34405,,,
2507.981689,281.2882,0,,,
2508,281.2882,-0.34335,,,
2508.981651,280.95115,0,,,
2509,280.95115,-0.34265,,,
2509.981614,280.6148,0,,,
2510,280.6148,-0.34195,,,
2510.981576,280.27915,0,,,
2511,280.27915,-0.34125,,,
2511.981538,279.9442,0,,,
2512,279.9442,-0.34055,,,
2512.981501,279.60995,0,,,
2513,279.60995,-0.33985,,,
2513.981462,279.2764,0,,,
2514,279.2764,-0.33915,,,
2514.981424,278.94355,0,,,
2515,278.94355,-0.33845,,,
2515.981386,278.6114,0,,,
2516,278.6114,-0.33775,,,
2516.981347,278.27995,0,,,
2517,278.27995,-0.33705,,,
2517.981308,277.9492,0,,,
2518,277.9492,-0.33635,,,
2518.98127,277.61915,0,,,
2519,277.61915,-0.33565,,,
2519.98123,277.2898,0,,,
2520,277.2898,-0.33495,,,
2520.981191,276.96115,0,,,
2521,276.96115,-0.33425,,,
2521.981152,276.6332,0,,,
2522,276.6332,-0.33355,,,
2522.981112,276.30595,0,,,
2523,276.30595,-0.33285,,,
2523.981073,275.9794,0,,,
2524,275.9794,-0.33215,,,
2524.981033,275.65355,0,,,
2525,275.65355,-0.33145,,,
2525.980993,275.3284,0,,,
2526,275.3284,-0.33075,,,
2526.980952,275.00395,0,,,
2527,275.00395,-0.33005,,,
2527.980912,274.6802,0,,,
2528,274.6802,-0.32935,,,
2528.980871,274.35715,0,,,
2529,274.35715,-0.32865,,,
2529.980831,274.0348,0,,,
2530,274.0348,-0.32795,,,
2530.98079,273.71315,0,,,
2531,273.71315,-0.32725,,,
2531.980749,273.3922,0,,,
2532,273.3922,-0.32655,,,
2532.980707,273.07195,0,,,
2533,273.07195,-0.32585,,,
2533.980666,272.7524,0,,,
2534,272.7524,-0.32515,,,
2534.980624,272.43355,0,,,
2535,272.43355,-0.32445,,,
2535.980583,272.1154,0,,,
2536,272.1154,-0.32375,,,
2536.980541,271.79795,0,,,
2537,271.79795,-0.32305,,,
2537.980498,271.4812,0,,,
2538,271.4812,-0.32235,,,
2538.980456,271.16515,0,,,
2539,271.16515,-0.32165,,,
2539.980413,270.8498,0,,,
2540,270.8498,-0.32095,,,
2540.980371,270.53515,0,,,
2541,270.53515,-0.32025,,,
2541.980328,270.2212,0,,,
2542,270.2212,-0.31955,,,
2542.980285,269.90795,0,,,
2543,269.90795,-0.31885,,,
2543.980241,269.5954,0,,,
2544,269.5954,-0.31815,,,
2544.980198,269.28355,0,,,
2545,269.28355,-0.31745,,,
2545.980154,268.9724,0,,,
2546,268.9724,-0.31675,,,
2546.98011,268.66195,0,,,
2547,268.66195,-0.31605,,,
2547.980066,268.3522,0,,,
2548,268.3522,-0.31535,,,
2548.980022,268.04315,0,,,
2549,268.04315,-0.31465,,,
2549.979978,267.7348,0,,,
2550,267.7348,-0.31395,,,
2550.979933,267.42715,0,,,
2551,267.42715,-0.31325,,,
2551.979888,267.1202,0,,,
2552,267.1202,-0.31255,,,
2552.979843,266.81395,0,,,
2553,266.81395,-0.31185,,,
2553.979798,266.5084,0,,,
2554,266.5084,-0.31115,,,
2554.979753,266.20355,0,,,
2555,266.20355,-0.31045,,,
2555.979707,265.8994,0,,,
2556,265.8994,-0.30975,,,
2556.979661,265.59595,0,,,
2557,265.59595,-0.30905,,,
2557.979615,265.2932,0,,,
2558,265.2932,-0.30835,,,
2558.979569,264.99115,0,,,
2559,264.99115,-0.30765,,,
2559.979522,264.6898,0,,,
2560,264.6898,-0.30695,,,
2560.979475,264.38915,0,,,
2561,264.38915,-0.30625,,,
2561.979429,264.0892,0,,,
2562,264.0892,-0.30555,,,
2562.979381,263.78995,0,,,
2563,263.78995,-0.30485,,,
2563.979334,263.4914,0,,,
2564,263.4914,-0.30415,,,
2564.979287,263.19355,0,,,
2565,263.19355,-0.30345,,,
2565.979239,262.8964,0,,,
2566,262.8964,-0.30275,,,
2566.979191,262.59995,0,,,
2567,262.59995,-0.30205,,,
2567.979143,262.3042,0,,,
2568,262.3042,-0.30135,,,
2568.979094,262.00915,0,,,
2569,262.00915,-0.30065,,,
2569.979045,261.7148,0,,,
2570,261.7148,-0.29995,,,
2570.978996,261.42115,0,,,
2571,261.42115,-0.29925,,,
2571.978947,261.1282,0,,,
2572,261.1282,-0.29855,,,
2572.978898,260.83595,0,,,
2573,260.83595,-0.29785,,,
2573.978848,260.5444,0,,,
2574,260.5444,-0.29715,,,
2574.978799,260.25355,0,,,
2575,260.25355,-0.29645,,,
2575.978749,259.9634,0,,,
2576,259.9634,-0.29575,,,
2576.978698,259.67395,0,,,
2577,259.67395,-0.29505,,,
2577.978648,259.3852,0,,,
2578,259.3852,-0.29435,,,
2578.978597,259.09715,0,,,
2579,259.09715,-0.29365,,,
2579.978546,258.8098,0,,,
2580,258.8098,-0.29295,,,
2580.978495,258.52315,0,,,
2581,258.52315,-0.29225,,,
2581.978443,258.2372,0,,,
2582,258.2372,-0.29155,,,
2582.978391,257.95195,0,,,
2583,257.95195,-0.29085,,,
2583.978339,257.6674,0,,,
2584,257.6674,-0.29015,,,
2584.978287,257.38355,0,,,
2585,257.38355,-0.28945,,,
2585.978235,257.1004,0,,,
2586,257.1004,-0.28875,,,
2586.978182,256.81795,0,,,
2587,256.81795,-0.28805,,,
2587.978129,256.5362,0,,,
2588,256.5362,-0.28735,,,
2588.978076,256.25515,0,,,
2589,256.25515,-0.28665,,,
2589.978022,255.9748,0,,,
2590,255.9748,-0.28595,,,
2590.977968,255.69515,0,,,
2591,255.69515,-0.28525,,,
2591.977914,255.4162,0,,,
2592,255.4162,-0.28455,,,
2592.97786,255.13795,0,,,
2593,255.13795,-0.28385,,,
2593.977805,254.8604,0,,,
2594,254.8604,-0.28315,,,
2594.97775,254.58355,0,,,
2595,254.58355,-0.28245,,,
2595.977695,254.3074,0,,,
2596,254.3074,-0.28175,,,
2596.97764,254.03195,0,,,
2597,254.03195,-0.28105,,,
2597.977584,253.7572,0,,,
2598,253.7572,-0.28035,,,
2598.977528,253.48315,0,,,
2599,253.48315,-0.27965,,,
2599.977472,253.2098,0,,,
2600,253.2098,-0.27895,,,
2600.977415,252.93715,0,,,
2601,252.93715,-0.27825,,,
2601.977358,252.6652,0,,,
2602,252.6652,-0.27755,,,
2602.977301,252.39395,0,,,
2603,252.39395,-0.27685,,,
2603.977244,252.1234,0,,,
2604,252.1234,-0.27615,,,
2604.977186,251.85355,0,,,
2605,251.85355,-0.27545,,,
2605.977128,251.5844,0,,,
2606,251.5844,-0.27475,,,
2606.97707,251.31595,0,,,
2607,251.31595,-0.27405,,,
2607.977011,251.0482,0,,,
2608,251.0482,-0.27335,,,
2608.976953,250.78115,0,,,
2609,250.78115,-0.27265,,,
2609.976893,250.5148,0,,,
2610,250.5148,-0.27195,,,
2610.976834,250.24915,0,,,
2611,250.24915,-0.27125,,,
2611.976774,249.9842,0,,,
2612,249.9842,-0.27055,,,
2612.976714,249.71995,0,,,
2613,249.71995,-0.26985,,,
2613.976654,249.4564,0,,,
2614,249.4564,-0.26915,,,
2614.976593,249.19355,0,,,
2615,249.19355,-0.26845,,,
2615.976532,248.9314,0,,,
2616,248.9314,-0.26775,,,
2616.976471,248.66995,0,,,
2617,248.66995,-0.26705,,,
2617.976409,248.4092,0,,,
2618,248.4092,-0.26635,,,
2618.976347,248.14915,0,,,
2619,248.14915,-0.26565,,,
2619.976285,247.8898,0,,,
2620,247.8898,-0.26495,,,
2620.976222,247.63115,0,,,
2621,247.63115,-0.26425,,,
2621.976159,247.3732,0,,,
2622,247.3732,-0.26355,,,
2622.976096,247.11595,0,,,
2623,247.11595,-0.26285,,,
2623.976032,246.8594,0,,,
2624,246.8594,-0.26215,,,
2624.975968,246.60355,0,,,
2625,246.60355,-0.26145,,,
2625.975904,246.3484,0,,,
2626,246.3484,-0.26075,,,
2626.975839,246.09395,0,,,
2627,246.09395,-0.26005,,,
2627.975774,245.8402,0,,,
2628,245.8402,-0.25935,,,
2628.975709,245.58715,0,,,
2629,245.58715,-0.25865,,,
2629.975643,245.3348,0,,,
2630,245.3348,-0.25795,,,
2630.975577,245.08315,0,,,
2631,245.08315,-0.25725,,,
2631.97551,244.8322,0,,,
2632,244.8322,-0.25655,,,
2632.975443,244.58195,0,,,
2633,244.58195,-0.25585,,,
2633.975376,244.3324,0,,,
2634,244.3324,-0.25515,,,
2634.975309,244.08355,0,,,
2635,244.08355,-0.25445,,,
2635.975241,243.8354,0,,,
2636,243.8354,-0.25375,,,
2636.975172,243.58795,0,,,
2637,243.58795,-0.25305,,,
2637.975104,243.3412,0,,,
2638,243.3412,-0.25235,,,
2638.975035,243.09515,0,,,
2639,243.09515,-0.25165,,,
2639.974965,242.8498,0,,,
2640,242.8498,-0.25095,,,
2640.974895,242.60515,0,,,
2641,242.60515,-0.25025,,,
2641.974825,242.3612,0,,,
2642,242.3612,-0.24955,,,
2642.974755,242.11795,0,,,
2643,242.11795,-0.24885,,,
2643.974684,241.8754,0,,,
2644,241.8754,-0.24815,,,
2644.974612,241.63355,0,,,
2645,241.63355,-0.24745,,,
2645.97454,241.3924,0,,,
2646,241.3924,-0.24675,,,
2646.974468,241.15195,0,,,
2647,241.15195,-0.24605,,,
2647.974395,240.9122,0,,,
2648,240.9122,-0.24535,,,
2648.974322,240.67315,0,,,
2649,240.67315,-0.24465,,,
2649.974249,240.4348,0,,,
2650,240.4348,-0.24395,,,
2650.974175,240.19715,0,,,
2651,240.19715,-0.24325,,,
2651.974101,239.9602,0,,,
2652,239.9602,-0.24255,,,
2652.974026,239.72395,0,,,
2653,239.72395,-0.24185,,,
2653.973951,239.4884,0,,,
2654,239.4884,-0.24115,,,
2654.973875,239.25355,0,,,
2655,239.25355,-0.24045,,,
2655.973799,239.0194,0,,,
2656,239.0194,-0.23975,,,
2656.973723,238.78595,0,,,
2657,238.78595,-0.23905,,,
2657.973646,238.5532,0,,,
2658,238.5532,-0.23835,,,
2658.973568,238.32115,0,,,
2659,238.32115,-0.23765,,,
2659.97349,238.0898,0,,,
2660,238.0898,-0.23695,,,
2660.973412,237.85915,0,,,
2661,237.85915,-0.23625,,,
2661.973333,237.6292,0,,,
2662,237.6292,-0.23555,,,
2662.973254,237.39995,0,,,
2663,237.39995,-0.23485,,,
2663.973174,237.1714,0,,,
2664,237.1714,-0.23415,,,
2664.973094,236.94355,0,,,
2665,236.94355,-0.23345,,,
2665.973013,236.7164,0,,,
2666,236.7164,-0.23275,,,
2666.972932,236.48995,0,,,
2667,236.48995,-0.23205,,,
2667.972851,236.2642,0,,,
2668,236.2642,-0.23135,,,
2668.972769,236.03915,0,,,
2669,236.03915,-0.23065,,,
2669.972686,235.8148,0,,,
2670,235.8148,-0.22995,,,
2670.972603,235.59115,0,,,
2671,235.59115,-0.22925,,,
2671.972519,235.3682,0,,,
2672,235.3682,-0.22855,,,
2672.972435,235.14595,0,,,
2673,235.14595,-0.22785,,,
2673.97235,234.9244,0,,,
2674,234.9244,-0.22715,,,
2674.972265,234.70355,0,,,
2675,234.70355,-0.22645,,,
2675.972179,234.4834,0,,,
2676,234.4834,-0.22575,,,
2676.972093,234.26395,0,,,
2677,234.26395,-0.22505,,,
2677.972006,234.0452,0,,,
2678,234.0452,-0.22435,,,
2678.971919,233.82715,0,,,
2679,233.82715,-0.22365,,,
2679.971831,233.6098,0,,,
2680,233.6098,-0.22295,,,
2680.971743,233.39315,0,,,
2681,233.39315,-0.22225,,,
2681.971654,233.1772,0,,,
2682,233.1772,-0.22155,,,
2682.971564,232.96195,0,,,
2683,232.96195,-0.22085,,,
2683.971474,232.7474,0,,,
2684,232.7474,-0.22015,,,
2684.971383,232.53355,0,,,
2685,232.53355,-0.21945,,,
2685.971292,232.3204,0,,,
2686,232.3204,-0.21875,,,
2686.9712,232.10795,0,,,
2687,232.10795,-0.21805,,,
2687.971108,231.8962,0,,,
2688,231.8962,-0.21735,,,
2688.971014,231.68515,0,,,
2689,231.68515,-0.21665,,,
2689.970921,231.4748,0,,,
2690,231.4748,-0.21595,,,
2690.970827,231.26515,0,,,
2691,231.26515,-0.21525,,,
2691.970732,231.0562,0,,,
2692,231.0562,-0.21455,,,
2692.970636,230.84795,0,,,
2693,230.84795,-0.21385,,,
2693.97054,230.6404,0,,,
2694,230.6404,-0.21315,,,
2694.970443,230.43355,0,,,
2695,230.43355,-0.21245,,,
2695.970346,230.2274,0,,,
2696,230.2274,-0.21175,,,
2696.970248,230.02195,0,,,
2697,230.02195,-0.21105,,,
2697.970149,229.8172,0,,,
2698,229.8172,-0.21035,,,
2698.97005,229.61315,0,,,
2699,229.61315,-0.20965,,,
2699.96995,229.4098,0,,,
2700,229.4098,-0.20895,,,
2700.969849,229.20715,0,,,
2701,229.20715,-0.20825,,,
2701.969748,229.0052,0,,,
2702,229.0052,-0.20755,,,
2702.969646,228.80395,0,,,
2703,228.80395,-0.20685,,,
2703.969543,228.6034,0,,,
2704,228.6034,-0.20615,,,
2704.96944,228.40355,0,,,
2705,228.40355,-0.20545,,,
2705.969336,228.2044,0,,,
2706,228.2044,-0.20475,,,
2706.969231,228.00595,0,,,
2707,228.00595,-0.20405,,,
2707.969125,227.8082,0,,,
2708,227.8082,-0.20335,,,
2708.969019,227.61115,0,,,
2709,227.61115,-0.20265,,,
2709.968912,227.4148,0,,,
2710,227.4148,-0.20195,,,
2710.968804,227.21915,0,,,
2711,227.21915,-0.20125,,,
2711.968696,227.0242,0,,,
2712,227.0242,-0.20055,,,
2712.968586,226.82995,0,,,
2713,226.82995,-0.19985,,,
2713.968476,226.6364,0,,,
2714,226.6364,-0.19915,,,
2714.968366,226.44355,0,,,
2715,226.44355,-0.19845,,,
2715.968254,226.2514,0,,,
2716,226.2514,-0.19775,,,
2716.968142,226.05995,0,,,
2717,226.05995,-0.19705,,,
2717.968028,225.8692,0,,,
2718,225.8692,-0.19635,,,
2718.967914,225.67915,0,,,
2719,225.67915,-0.19565,,,
2719.9678,225.4898,0,,,
2720,225.4898,-0.19495,,,
2720.967684,225.30115,0,,,
2721,225.30115,-0.19425,,,
2721.967568,225.1132,0,,,
2722,225.1132,-0.19355,,,
2722.96745,224.92595,0,,,
2723,224.92595,-0.19285,,,
2723.967332,224.7394,0,,,
2724,224.7394,-0.19215,,,
2724.967213,224.55355,0,,,
2725,224.55355,-0.19145,,,
2725.967093,224.3684,0,,,
2726,224.3684,-0.19075,,,
2726.966972,224.18395,0,,,
2727,224.18395,-0.19005,,,
2727.966851,224.0002,0,,,
2728,224.0002,-0.18935,,,
2728.966728,223.81715,0,,,
2729,223.81715,-0.18865,,,
2729.966605,223.6348,0,,,
2730,223.6348,-0.18795,,,
2730.96648,223.45315,0,,,
2731,223.45315,-0.18725,,,
2731.966355,223.2722,0,,,
2732,223.2722,-0.18655,,,
2732.966229,223.09195,0,,,
2733,223.09195,-0.18585,,,
2733.966102,222.9124,0,,,
2734,222.9124,-0.18515,,,
2734.965974,222.73355,0,,,
2735,222.73355,-0.18445,,,
2735.965844,222.5554,0,,,
2736,222.5554,-0.18375,,,
2736.965714,222.37795,0,,,
2737,222.37795,-0.18305,,,
2737.965583,222.2012,0,,,
2738,222.2012,-0.18235,,,
2738.965451,222.02515,0,,,
2739,222.02515,-0.18165,,,
2739.965318,221.8498,0,,,
2740,221.8498,-0.18095,,,
2740.965184,221.67515,0,,,
2741,221.67515,-0.18025,,,
2741.965049,221.5012,0,,,
2742,221.5012,-0.17955,,,
2742.964912,221.32795,0,,,
2743,221.32795,-0.17885,,,
2743.964775,221.1554,0,,,
2744,221.1554,-0.17815,,,
2744.964637,220.98355,0,,,
2745,220.98355,-0.17745,,,
2745.964497,220.8124,0,,,
2746,220.8124,-0.17675,,,
2746.964356,220.64195,0,,,
2747,220.64195,-0.17605,,,
2747.964215,220.4722,0,,,
2748,220.4722,-0.17535,,,
2748.964072,220.30315,0,,,
2749,220.30315,-0.17465,,,
2749.963928,220.1348,0,,,
2750,220.1348,-0.17395,,,
2750.963783,219.96715,0,,,
2751,219.96715,-0.17325,,,
2751.963636,219.8002,0,,,
2752,219.8002,-0.17255,,,
2752.963489,219.63395,0,,,
2753,219.63395,-0.17185,,,
2753.96334,219.4684,0,,,
2754,219.4684,-0.17115,,,
2754.96319,219.30355,0,,,
2755,219.30355,-0.17045,,,
2755.963039,219.1394,0,,,
2756,219.1394,-0.16975,,,
2756.962887,218.97595,0,,,
2757,218.97595,-0.16905,,,
2757.962733,218.8132,0,,,
2758,218.8132,-0.16835,,,
2758.962578,218.65115,0,,,
2759,218.65115,-0.16765,,,
2759.962422,218.4898,0,,,
2760,218.4898,-0.16695,,,
2760.962264,218.32915,0,,,
2761,218.32915,-0.16625,,,
2761.962105,218.1692,0,,,
2762,218.1692,-0.16555,,,
2762.961945,218.00995,0,,,
2763,218.00995,-0.16485,,,
2763.961783,217.8514,0,,,
2764,217.8514,-0.16415,,,
2764.96162,217.69355,0,,,
2765,217.69355,-0.16345,,,
2765.961456,217.5364,0,,,
2766,217.5364,-0.16275,,,
2766.96129,217.37995,0,,,
2767,217.37995,-0.16205,,,
2767.961123,217.2242,0,,,
2768,217.2242,-0.16135,,,
2768.960954,217.06915,0,,,
2769,217.06915,-0.16065,,,
2769.960784,216.9148,0,,,
2770,216.9148,-0.15995,,,
2770.960613,216.76115,0,,,
2771,216.76115,-0.15925,,,
2771.96044,216.6082,0,,,
2772,216.6082,-0.15855,,,
2772.960265,216.45595,0,,,
2773,216.45595,-0.15785,,,
2773.960089,216.3044,0,,,
2774,216.3044,-0.15715,,,
2774.959911,216.15355,0,,,
2775,216.15355,-0.15645,,,
2775.959732,216.0034,0,,,
2776,216.0034,-0.15575,,,
2776.959551,215.85395,0,,,
2777,215.85395,-0.15505,,,
2777.959368,215.7052,0,,,
2778,215.7052,-0.15435,,,
2778.959184,215.55715,0,,,
2779,215.55715,-0.15365,,,
2779.958998,215.4098,0,,,
2780,215.4098,-0.15295,,,
2780.95881,215.26315,0,,,
2781,215.26315,-0.15225,,,
2781.958621,215.1172,0,,,
2782,215.1172,-0.15155,,,
2783,207,-1,,,
2784,206,-1,,,
2785,205,-1,,,
2786,204,-1,,,
2787,203,-1,,,
2788,202,-1,,,
2789,201,-1,,,
2790,200,-1,,,
2791,199,-1,,,
2792,198,-1,,,
2793,197,-1,,,
2794,196,-1,,,
2795,195,-1,,,
2796,194,-1,,,
2797,193,-1,,,
2798,192,-1,,,
2799,191,-1,,,
2800,190,-1,,,
2801,189,-1,,,
2802,188,-1,,,
2803,187,-1,,,
2804,186,-1,,,
2805,185,-1,,,
2806,184,-1,,,
2807,183,-1,,,
2808,182,-1,,,
2809,181,-1,,,
2810,180,-1,,,
2811,179,-1,,,
2812,178,-1,,,
2813,177,-1,,,
2814,176,-1,,,
2815,175,-1,,,
2816,174,-1,,,
2817,173,-1,,,
2818,172,-1,,,
2819,171,-1,,,
2820,170,-1,,,
2821,169,-1,,,
2822,168,-1,,,
2823,167,-1,,,
2824,166,-1,,,
2825,165,-1,,,
2826,164,-1,,,
2827,163,-1,,,
2828,162,-1,,,
2829,161,-1,,,
2830,160,-1,,,
2831,159,-1,,,
2832,158,-1,,,
2833,157,-1,,,
2834,156,-1,,,
2835,155,-1,,,
2836,154,-1,,,
2837,153,-1,,,
2838,152,-1,,,
2839,151,-1,,,
2840,150,-1,,,
2841,149,-1,,,
2842,148,-1,,,
2843,147,-1,,,
2844,146,-1,,,
2845,145,-1,,,
2846,144,-1,,,
2847,143,-1,,,
2848,142,-1,,,
2849,141,-1,,,
2850,140,-1,,,
2851,139,-1,,,
