s_t,s,s_d
54.0,8936.0,-2.6836499999990338
55.0,8935.0,-2.6833500000011554
56.0,8934.0,-2.683049999999639
57.0,8933.0,-2.682749999999942
58.0,8932.0,-2.6824500000002445
59.0,8931.0,-2.682149999998728
60.0,8930.0,-2.681850000002669
61.0,8929.0,-2.6815499999975145
62.0,8928.0,-2.681250000001455
63.0,8927.0,-2.680949999999939
64.0,8926.0,-2.6806499999984226
65.0,8925.0,-2.6803500000005442
66.0,8924.0,-2.680050000000847
67.0,8923.0,-2.6797500000011496
68.0,8922.0,-2.6794499999978143
69.0,8921.0,-2.679149999999936
70.0,8920.0,-2.6788500000002387
71.0,8919.0,-2.6785500000005413
72.0,8918.0,-2.678249999999025
73.0,8917.0,-2.6779500000011467
74.0,8916.0,-2.6776500000014494
75.0,8915.0,-2.677349999999933
76.0,8914.0,-2.6770499999984168
77.0,8913.0,-2.6767500000005384
78.0,8912.0,-2.676450000000841
79.0,8911.0,-2.676149999999325
80.0,8910.0,-2.6758499999996275
81.0,8909.0,-2.67554999999993
82.0,8908.0,-2.675250000000233
83.0,8907.0,-2.6749499999987165
84.0,8906.0,-2.674650000000838
85.0,8905.0,-2.674349999999322
86.0,8904.0,-2.6740499999996246
87.0,8903.0,-2.6737499999999272
88.0,8902.0,-2.67345000000023
89.0,8901.0,-2.6731500000023516
90.0,8900.0,-2.6728499999990163
91.0,8899.0,-2.672550000001138
92.0,8898.0,-2.6722499999978027
93.0,8897.0,-2.6719499999999243
94.0,8896.0,-2.671650000002046
95.0,8895.0,-2.6713499999987107
96.0,8894.0,-2.6710499999990134
97.0,8893.0,-2.670750000001135
98.0,8892.0,-2.6704500000014377
99.0,8891.0,-2.6701499999999214
100.0,8890.0,-2.669849999998405
101.0,8889.0,-2.669550000000527
102.0,8888.0,-2.6692500000008295
103.0,8887.0,-2.668949999999313
104.0,8886.0,-2.668649999999616
105.0,8885.0,-2.6683499999999185
106.0,8884.0,-2.668050000000221
107.0,8883.0,-2.667749999998705
108.0,8882.0,-2.6674500000008265
109.0,8881.0,-2.6671499999993102
110.0,8880.0,-2.666849999999613
111.0,8879.0,-2.6665500000017346
112.0,8878.0,-2.6662499999983993
113.0,8877.0,-2.66595000000234
114.0,8876.0,-2.6656499999990046
115.0,8875.0,-2.6653500000011263
116.0,8874.0,-2.665049999997791
117.0,8873.0,-2.6647499999999127
118.0,8872.0,-2.6644500000002154
119.0,8871.0,-2.664150000000518
120.0,8870.0,-2.6638499999990017
121.0,8869.0,-2.6635500000011234
122.0,8868.0,-2.663250000001426
123.0,8867.0,-2.66294999999991
124.0,8866.0,-2.6626500000002125
125.0,8865.0,-2.662349999998696
126.0,8864.0,-2.662049999998999
127.0,8863.0,-2.6617500000011205
128.0,8862.0,-2.661449999999604
129.0,8861.0,-2.661149999999907
130.0,8860.0,-2.6608500000002095
131.0,8859.0,-2.6605500000005122
132.0,8858.0,-2.660250000000815
133.0,8857.0,-2.6599499999974796
134.0,8856.0,-2.6596500000014203
135.0,8855.0,-2.659349999999904
136.0,8854.0,-2.6590500000002066
137.0,8853.0,-2.6587499999986903
138.0,8852.0,-2.658450000000812
139.0,8851.0,-2.6581499999992957
140.0,8850.0,-2.6578500000014174
141.0,8849.0,-2.657549999999901
142.0,8848.0,-2.6572499999983847
143.0,8847.0,-2.6569500000041444
144.0,8846.0,-2.656649999997171
145.0,8845.0,-2.6563500000011118
146.0,8844.0,-2.6560499999977765
147.0,8843.0,-2.655749999999898
148.0,8842.0,-2.655450000000201
149.0,8841.0,-2.6551500000023225
150.0,8840.0,-2.654849999998987
151.0,8839.0,-2.654550000001109
152.0,8838.0,-2.6542500000014115
153.0,8837.0,-2.6539499999962572
154.0,8836.0,-2.653650000002017
155.0,8835.0,-2.6533499999986816
156.0,8834.0,-2.6530499999989843
157.0,8833.0,-2.652750000001106
158.0,8832.0,-2.6524500000014086
159.0,8831.0,-2.6521499999998923
160.0,8830.0,-2.651850000000195
161.0,8829.0,-2.6515499999986787
162.0,8828.0,-2.6512499999989814
163.0,8827.0,-2.650950000001103
164.0,8826.0,-2.6506499999995867
165.0,8825.0,-2.6503500000017084
166.0,8824.0,-2.650049999998373
167.0,8823.0,-2.6497500000004948
168.0,8822.0,-2.6494500000007974
169.0,8821.0,-2.649149999999281
170.0,8820.0,-2.648849999999584
171.0,8819.0,-2.6485499999998865
172.0,8818.0,-2.648250000000189
173.0,8817.0,-2.647949999998673
174.0,8816.0,-2.6476500000026135
175.0,8815.0,-2.6473499999974592
176.0,8814.0,-2.6470500000014
177.0,8813.0,-2.6467499999998836
178.0,8812.0,-2.6464500000001863
179.0,8811.0,-2.64614999999867
180.0,8810.0,-2.6458500000007916
181.0,8809.0,-2.6455499999992753
182.0,8808.0,-2.645250000001397
183.0,8807.0,-2.6449499999998807
184.0,8806.0,-2.6446499999983644
185.0,8805.0,-2.644350000000486
186.0,8804.0,-2.6440500000007887
187.0,8803.0,-2.6437499999992724
188.0,8802.0,-2.643449999999575
189.0,8801.0,-2.6431499999998778
190.0,8800.0,-2.6428500000001804
191.0,8799.0,-2.642550000002302
192.0,8798.0,-2.642249999998967
193.0,8797.0,-2.6419500000010885
194.0,8796.0,-2.641649999997753
195.0,8795.0,-2.641349999999875
196.0,8794.0,-2.6410500000001775
197.0,8793.0,-2.640750000002299
198.0,8792.0,-2.640449999998964
199.0,8791.0,-2.6401500000010856
200.0,8790.0,-2.6398499999977503
201.0,8789.0,-2.639549999999872
202.0,8788.0,-2.6392500000001746
203.0,8787.0,-2.6389500000022963
204.0,8786.0,-2.638649999998961
205.0,8785.0,-2.6383499999992637
206.0,8784.0,-2.6380500000032043
207.0,8783.0,-2.637749999996231
208.0,8782.0,-2.6374500000019907
209.0,8781.0,-2.6371499999986554
210.0,8780.0,-2.636849999998958
211.0,8779.0,-2.6365500000010798
212.0,8778.0,-2.6362500000013824
213.0,8777.0,-2.635950000001685
214.0,8776.0,-2.63564999999835
215.0,8775.0,-2.6353499999986525
216.0,8774.0,-2.635049999998955
217.0,8773.0,-2.634750000001077
218.0,8772.0,-2.6344500000013795
219.0,8771.0,-2.634149999999863
220.0,8770.0,-2.633850000000166
221.0,8769.0,-2.6335499999986496
222.0,8768.0,-2.6332499999989523
223.0,8767.0,-2.632950000001074
224.0,8766.0,-2.6326500000013766
225.0,8765.0,-2.6323499999998603
226.0,8764.0,-2.632050000000163
227.0,8763.0,-2.6317499999986467
228.0,8762.0,-2.6314499999989494
229.0,8761.0,-2.631150000001071
230.0,8760.0,-2.6308500000013737
231.0,8759.0,-2.6305499999998574
232.0,8758.0,-2.63025000000016
233.0,8757.0,-2.6299499999986438
234.0,8756.0,-2.6296499999989464
235.0,8755.0,-2.629350000001068
236.0,8754.0,-2.629049999999552
237.0,8753.0,-2.6287500000016735
238.0,8752.0,-2.628449999998338
239.0,8751.0,-2.62815000000046
240.0,8750.0,-2.6278499999989435
241.0,8749.0,-2.627550000001065
242.0,8748.0,-2.627249999999549
243.0,8747.0,-2.6269500000016706
244.0,8746.0,-2.6266499999983353
245.0,8745.0,-2.626350000000457
246.0,8744.0,-2.6260499999989406
247.0,8743.0,-2.6257500000010623
248.0,8742.0,-2.625449999999546
249.0,8741.0,-2.6251500000016676
250.0,8740.0,-2.6248499999983324
251.0,8739.0,-2.624550000000454
252.0,8738.0,-2.6242499999989377
253.0,8737.0,-2.6239500000010594
254.0,8736.0,-2.623649999999543
255.0,8735.0,-2.6233500000016647
256.0,8734.0,-2.6230499999983294
257.0,8733.0,-2.622750000000451
258.0,8732.0,-2.622449999998935
259.0,8731.0,-2.6221500000010565
260.0,8730.0,-2.62184999999954
261.0,8729.0,-2.621550000001662
262.0,8728.0,-2.6212499999983265
263.0,8727.0,-2.620950000000448
264.0,8726.0,-2.620649999998932
265.0,8725.0,-2.6203500000010536
266.0,8724.0,-2.6200500000013562
267.0,8723.0,-2.61974999999984
268.0,8722.0,-2.6194500000001426
269.0,8721.0,-2.6191499999986263
270.0,8720.0,-2.618849999998929
271.0,8719.0,-2.6185500000010506
272.0,8718.0,-2.6182500000013533
273.0,8717.0,-2.617949999999837
274.0,8716.0,-2.6176500000001397
275.0,8715.0,-2.6173499999986234
276.0,8714.0,-2.617049999998926
277.0,8713.0,-2.6167500000010477
278.0,8712.0,-2.6164500000013504
279.0,8711.0,-2.616149999999834
280.0,8710.0,-2.615850000000137
281.0,8709.0,-2.6155499999986205
282.0,8708.0,-2.615249999998923
283.0,8707.0,-2.614950000001045
284.0,8706.0,-2.6146500000013475
285.0,8705.0,-2.61435000000165
286.0,8704.0,-2.614049999998315
287.0,8703.0,-2.6137499999986176
288.0,8702.0,-2.6134499999989202
289.0,8701.0,-2.613150000001042
290.0,8700.0,-2.6128500000013446
291.0,8699.0,-2.6125499999980093
292.0,8698.0,-2.612250000003769
293.0,8697.0,-2.6119499999967957
294.0,8696.0,-2.6116500000007363
295.0,8695.0,-2.61134999999922
296.0,8694.0,-2.6110499999995227
297.0,8693.0,-2.6107499999998254
298.0,8692.0,-2.610450000000128
299.0,8691.0,-2.6101500000022497
300.0,8690.0,-2.6098499999989144
301.0,8689.0,-2.609550000001036
302.0,8688.0,-2.609249999997701
303.0,8687.0,-2.6089499999998225
304.0,8686.0,-2.608650000000125
305.0,8685.0,-2.608350000002247
306.0,8684.0,-2.6080499999989115
307.0,8683.0,-2.607750000001033
308.0,8682.0,-2.607449999997698
309.0,8681.0,-2.6071499999998196
310.0,8680.0,-2.6068500000001222
311.0,8679.0,-2.606550000000425
312.0,8678.0,-2.6062500000007276
313.0,8677.0,-2.6059499999992113
314.0,8676.0,-2.605649999999514
315.0,8675.0,-2.6053500000016356
316.0,8674.0,-2.6050500000001193
317.0,8673.0,-2.604749999998603
318.0,8672.0,-2.6044500000007247
319.0,8671.0,-2.6041499999992084
320.0,8670.0,-2.60385000000133
321.0,8669.0,-2.6035499999998137
322.0,8668.0,-2.6032500000001164
323.0,8667.0,-2.6029499999986
324.0,8666.0,-2.6026500000025408
325.0,8665.0,-2.6023499999973865
326.0,8664.0,-2.602050000001327
327.0,8663.0,-2.601749999999811
328.0,8662.0,-2.6014500000001135
329.0,8661.0,-2.601150000000416
330.0,8660.0,-2.600850000000719
331.0,8659.0,-2.6005499999992026
332.0,8658.0,-2.6002499999995052
333.0,8657.0,-2.599949999999808
334.0,8656.0,-2.5996500000001106
335.0,8655.0,-2.5993500000004133
336.0,8654.0,-2.599049999998897
337.0,8653.0,-2.5987500000010186
338.0,8652.0,-2.5984500000013213
339.0,8651.0,-2.598149999999805
340.0,8650.0,-2.5978500000001077
